ID	ouverture	angle	angle	ouverture
2768	320.5	168.2073894		
2769	320.6	168.2629671		
2770	320.7	168.3185019		
2771	320.8	168.3739941		
2772	320.9	168.418357		
2773	321	168.473772		
2774	321.1	168.5291443		
2775	321.2	168.5844736		
2776	321.3	168.63976		
2777	321.4	168.6950035		
2778	321.5	168.7502039		
2779	321.6	168.8163877		
2780	321.7	168.8714934		
2781	321.8	168.9265561		
2782	321.9	168.9815756		
2783	322	169.036552		
2784	322.1	169.0914851		
2785	322.2	169.146375		
2786	322.3	169.2012217		
2787	322.4	169.256025		
2788	322.5	169.310785		
2789	322.6	169.3655017		
2790	322.7	169.4201749		
2791	322.8	169.4857254		
2792	322.9	169.5403031		
2793	323	169.5948372		
2794	323.1	169.6493277		
2795	323.2	169.7037747		
2796	323.3	169.7581781		
2797	323.4	169.8234045		
2798	323.5	169.8777118		
2799	323.6	169.9319754		
2800	323.7	169.9861952		
2801	323.8	170.0512012		
2802	323.9	170.1053247		
2803	324	170.1594042		
2804	324.1	170.2134399		
2805	324.2	170.2782248		
2806	324.3	170.3321638		
2807	324.4	170.3860588		
2808	324.5	170.4399098		
2809	324.6	170.5044728		
2810	324.7	170.5582267		
2811	324.8	170.6119366		
2812	324.9	170.6763301		
2813	325	170.7299427		
2814	325.1	170.783511		
2815	325.2	170.8477346		
2816	325.3	170.9012055		
2817	325.4	170.9653121		
2818	325.5	171.0186854		
2819	325.6	171.0720142		
2820	325.7	171.1359502		
2821	325.8	171.1891812		
2822	325.9	171.2529996		
2823	326	171.3061326		
2824	326.1	171.3698333		
2825	326.2	171.4228682		
2826	326.3	171.486451		
2827	326.4	171.5393875		
2828	326.5	171.6028523		
2829	326.6	171.6556903		
2830	326.7	171.7190367		
2831	326.8	171.7717761		
2832	326.9	171.8350041		
2833	327	171.8876447		
2834	327.1	171.9507541		
2835	327.2	172.0137986		
2836	327.3	172.0662862		
2837	327.4	172.1292118		
2838	327.5	172.1816002		
2839	327.6	172.2444067		
2840	327.7	172.3071481		
2841	327.8	172.3593829		
2842	327.9	172.4220048		
2843	328	172.4845616		
2844	328.1	172.5470531		
2845	328.2	172.5990795		
2846	328.3	172.6614511		
2847	328.4	172.7237574		
2848	328.5	172.7756293		
2849	328.6	172.8378154		
2850	328.7	172.899936		
2851	328.8	172.9619909		
2852	328.9	173.0239801		
2853	329	173.0755876		
2854	329.1	173.1374562		
2855	329.2	173.199259		
2856	329.3	173.2609959		
2857	329.4	173.3226668		
2858	329.5	173.3842717		
2859	329.6	173.4458105		
2860	329.7	173.5072832		
2861	329.8	173.5584599		
2862	329.9	173.6198112		
2863	330	173.6810963		
2864	330.1	173.742315		
2865	330.2	173.8034673		
2866	330.3	173.8645531		
2867	330.4	173.9255725		
2868	330.5	173.9865253		
2869	330.6	174.0474115		
2870	330.7	174.108231		
2871	330.8	174.1689839		
2872	330.9	174.2296699		
2873	331	174.3003859		
2874	331.1	174.3609271		
2875	331.2	174.4214013		
2876	331.3	174.4818086		
2877	331.4	174.5421488		
2878	331.5	174.6024219		
2879	331.6	174.6626279		
2880	331.7	174.7327832		
2881	331.8	174.7928435		
2882	331.9	174.8528365		
2883	332	174.912762		
2884	332.1	174.98259		
2885	332.2	175.0423694		
2886	332.3	175.1020813		
2887	332.4	175.1617255		
2888	332.5	175.231225		
2889	332.6	175.2907226		
2890	332.7	175.3501525		
2891	332.8	175.4194016		
2892	332.9	175.4786844		
2893	333	175.5477619		
2894	333.1	175.6068974		
2895	333.2	175.665965		
2896	333.3	175.734791		
2897	333.4	175.793711		
2898	333.5	175.8623647		
2899	333.6	175.9211367		
2900	333.7	175.9896178		
2901	333.8	176.0482417		
2902	333.9	176.1165499		
2903	334	176.1847647		
2904	334.1	176.2431604		
2905	334.2	176.3112019		
2906	334.3	176.3694488		
2907	334.4	176.4373166		
2908	334.5	176.5050909		
2909	334.6	176.5631085		
2910	334.7	176.6307086		
2911	334.8	176.6982149		
2912	334.9	176.7656272		
2913	335	176.8233344		
2914	335.1	176.8905721		
2915	335.2	176.9577156		
2916	335.3	177.0247648		
2917	335.4	177.0917197		
2918	335.5	177.1490345		
2919	335.6	177.215814		
2920	335.7	177.282499		
2921	335.8	177.3490892		
2922	335.9	177.4155848		
2923	336	177.4819856		
2924	336.1	177.5482914		
2925	336.2	177.6145023		
2926	336.3	177.6806182		
2927	336.4	177.7466389		
2928	336.5	177.8125645		
2929	336.6	177.8783947		
2930	336.7	177.9441296		
2931	336.8	178.0191383		
2932	336.9	178.0846685		
2933	337	178.1501032		
2934	337.1	178.2154421		
2935	337.2	178.2806853		
2936	337.3	178.3551315		
2937	337.4	178.4201692		
2938	337.5	178.4851108		
2939	337.6	178.5499564		
2940	337.7	178.6239478		
2941	337.8	178.6885872		
2942	337.9	178.7623427		
2943	338	178.8267755		
2944	338.1	178.8911118		
2945	338.2	178.9645208		
2946	338.3	179.02865		
2947	338.4	179.101822		
2948	338.5	179.1657438		
2949	338.6	179.2386786		
2950	338.7	179.3114867		
2951	338.8	179.3750897		
2952	338.9	179.4476599		
2953	339	179.5110546		
2954	339.1	179.5833866		
2955	339.2	179.6555912		
2956	339.3	179.7276685		
2957	339.4	179.7906316		
2958	339.5	179.8624697		
2959	339.6	179.9341802		
2960	339.7	180.0057629		
2961	339.8	180.0772176		
2962	339.9	180.1485443		
2963	340	180.2197429		
2964	340.1	180.2908132		
2965	340.2	180.3617552		
2966	340.3	180.4325686		
2967	340.4	180.5032535		
2968	340.5	180.5738097		
2969	340.6	180.644237		
2970	340.7	180.7145355		
2971	340.8	180.7847048		
2972	340.9	180.863491		
2973	341	180.9333858		
2974	341.1	181.0031513		
2975	341.2	181.0727872		
2976	341.3	181.1509727		
2977	341.4	181.2203331		
2978	341.5	181.2982083		
2979	341.6	181.3672927		
2980	341.7	181.436247		
2981	341.8	181.513665		
2982	341.9	181.590918		
2983	342	181.6594488		
2984	342.1	181.73639		
2985	342.2	181.8046433		
2986	342.3	181.8812719		
2987	342.4	181.957735		
2988	342.5	182.0340322		
2989	342.6	182.1017126		
2990	342.7	182.1776963		
2991	342.8	182.2535136		
2992	342.9	182.3291646		
2993	343	182.4046491		
2994	343.1	182.4799669		
2995	343.2	182.5551178		
2996	343.3	182.6301017		
2997	343.4	182.7049185		
2998	343.5	182.7878521		
2999	343.6	182.8623155		
3000	343.7	182.9366114		
3001	343.8	183.0107394		
3002	343.9	183.0929071		
3003	344	183.1666805		
3004	344.1	183.2402857		
3005	344.2	183.3218718		
3006	344.3	183.3951215		
3007	344.4	183.4763121		
3008	344.5	183.5572943		
3009	344.6	183.6299999		
3010	344.7	183.7105856		
3011	344.8	183.7909622		
3012	344.9	183.8711296		
3013	345	183.9431012		
3014	345.1	184.0228705		
3015	345.2	184.1024301		
3016	345.3	184.1817797		
3017	345.4	184.2609191		
3018	345.5	184.3398481		
3019	345.6	184.4264268		
3020	345.7	184.5049134		
3021	345.8	184.5831891		
3022	345.9	184.6612536		
3023	346	184.7468803		
3024	346.1	184.8245007		
3025	346.2	184.9096386		
3026	346.3	184.986814		
3027	346.4	185.071462		
3028	346.5	185.155853		
3029	346.6	185.2323489		
3030	346.7	185.3162486		
3031	346.8	185.3998906		
3032	346.9	185.4832746		
3033	347	185.5664005		
3034	347.1	185.6492679		
3035	347.2	185.7318766		
3036	347.3	185.8216999		
3037	347.4	185.9037669		
3038	347.5	185.9855744		
3039	347.6	186.0745228		
3040	347.7	186.1557871		
3041	347.8	186.2441422		
3042	347.9	186.3248621		
3043	348	186.4126229		
3044	348.1	186.500073		
3045	348.2	186.5872123		
3046	348.3	186.6740403		
3047	348.4	186.7605569		
3048	348.5	186.8467616		
3049	348.6	186.9326542		
3050	348.7	187.0182344		
3051	348.8	187.1105933		
3052	348.9	187.1955216		
3053	349	187.2871737		
3054	349.1	187.3714488		
3055	349.2	187.4623925		
3056	349.3	187.5529673		
3057	349.4	187.6431729		
3058	349.5	187.7330089		
3059	349.6	187.8224748		
3060	349.7	187.9115703		
3061	349.8	188.0002951		
3062	349.9	188.0954299		
3063	350	188.1833835		
3064	350.1	188.2776868		
3065	350.2	188.3715584		
3066	350.3	188.4649978		
3067	350.4	188.5580045		
3068	350.5	188.6505781		
3069	350.6	188.7427182		
3070	350.7	188.8344242		
3071	350.8	188.9321986		
3072	350.9	189.0230042		
3073	351	189.1198128		
3074	351.1	189.2161211		
3075	351.2	189.3119286		
3076	351.3	189.4072346		
3077	351.4	189.5020388		
3078	351.5	189.6026094		
3079	351.6	189.6963746		
3080	351.7	189.7958359		
3081	351.8	189.8947236		
3082	351.9	189.9930372		
3083	352	190.090776		
3084	352.1	190.193993		
3085	352.2	190.2905444		
3086	352.3	190.3924985		
3087	352.4	190.4938008		
3088	352.5	190.5944508		
3089	352.6	190.7003094		
3090	352.7	190.7996138		
3091	352.8	190.9040462		
3092	352.9	191.0077438		
3093	353	191.1107059		
3094	353.1	191.2129317		
3095	353.2	191.3200369		
3096	353.3	191.4263197		
3097	353.4	191.5317793		
3098	353.5	191.6364147		
3099	353.6	191.7456658		
3100	353.7	191.8540015		
3101	353.8	191.9614208		
3102	353.9	192.0732235		
3103	354	192.1787608		
3104	354.1	192.2885852		
3105	354.2	192.4025505		
3106	354.3	192.5154004		
3107	354.4	192.6271335		
3108	354.5	192.7377485		
3109	354.6	192.8521945		
3110	354.7	192.9654155		
3111	354.8	193.0822515		
3112	354.9	193.1977504		
3113	355	193.3119105		
3114	355.1	193.429402		
3115	355.2	193.5454372		
3116	355.3	193.6645672		
3117	355.4	193.7866078		
3118	355.5	193.9069435		
3119	355.6	194.025572		
3120	355.7	194.1467888		
3121	355.8	194.2703944		
3122	355.9	194.3961819		
3123	356	194.5198509		
3124	356.1	194.6454138		
3125	356.2	194.7726483		
3126	356.3	194.9013243		
3127	356.4	195.0274236		
3128	356.5	195.1583455		
3129	356.6	195.2899759		
3130	356.7	195.422054		
3131	356.8	195.5543116		
3132	356.9	195.6898134		
3133	357	195.8247413		
3134	357.1	195.9619363		
3135	357.2	196.0977428		
3136	357.3	196.2376852		
3137	357.4	196.3779395		
3138	357.5	196.5204712		
3139	357.6	196.6641454		
3140	357.7	196.8101643		
3141	357.8	196.9568081		
3142	357.9	197.1064105		
3143	358	197.2559497		
3144	358.1	197.4072431		
3145	358.2	197.5620967		
3146	358.3	197.717852876058		
3147	358.4	197.873609052116		
3148	358.5	198.029365228174		
3149	358.6	198.185121404232		
3150	358.7	198.340877580289		
3151	358.8	198.496633756347		
3152	358.9	198.652389932405		
3153	359	198.808146108463		
3154	359.1	198.963902284521		
3155	359.2	199.119658460579		
3156	359.3	199.275414636637		
3157	359.4	199.431170812695		
3158	359.5	199.586926988752		
3159	359.6	199.74268316481		
3160	359.7	199.898439340868		
3161	359.8	200.054195516926		
3162	359.9	200.209951692984		
3163	360	200.365707869042		
3164	360.1	200.5214640451		
3165	360.2	200.677220221158		
3166	360.3	200.832976397215		
3167	360.4	200.988732573273		
3168	360.5	201.144488749331		
3169	360.6	201.300244925389		
3170	360.7	201.456001101447		
3171	360.8	201.611757277505		
3172	360.9	201.767513453563		
3173	361	201.923269629621		
3174	361.1	202.079025805678		
3175	361.2	202.234781981736		
3176	361.3	202.390538157794		
3177	361.4	202.546294333852		
3178	361.5	202.70205050991		
3179	361.6	202.857806685968		
3180	361.7	203.013562862026		
3181	361.8	203.169319038084		
3182	361.9	203.325075214141		
3183	362	203.480831390199		
3184	362.1	203.636587566257		
3185	362.2	203.792343742315		
3186	362.3	203.948099918373		
3187	362.4	204.103856094431		
3188	362.5	204.259612270489		
3189	362.6	204.415368446547		
3190	362.7	204.571124622605		
3191	362.8	204.726880798662		
3192	362.9	204.88263697472		
3193	363	205.038393150778		
3194	363.1	205.194149326836		
3195	363.2	205.349905502894		
3196	363.3	205.505661678952		
3197	363.4	205.66141785501		
3198	363.5	205.817174031068		
3199	363.6	205.972930207125		
3200	363.7	206.128686383183		
3201	363.8	206.284442559241		
3202	363.9	206.440198735299		
3203	364	206.595954911357		
3204	364.1	206.751711087415		
3205	364.2	206.907467263473		
3206	364.3	207.063223439531		
3207	364.4	207.218979615588		
3208	364.5	207.374735791646		
3209	364.6	207.530491967704		
3210	364.7	207.686248143762		
3211	364.8	207.84200431982		
3212	364.9	207.997760495878		
3213	365	208.153516671936		
3214	365.1	208.309272847994		
3215	365.2	208.465029024051		
3216	365.3	208.620785200109		
3217	365.4	208.776541376167		
3218	365.5	208.932297552225		
3219	365.6	209.088053728283		
3220	365.7	209.243809904341		
3221	365.8	209.399566080399		
3222	365.9	209.555322256457		
3223	366	209.711078432514		
3224	366.1	209.866834608572		
3225	366.2	210.02259078463		
3226	366.3	210.178346960688		
3227	366.4	210.334103136746		
3228	366.5	210.489859312804		
3229	366.6	210.645615488862		
3230	366.7	210.80137166492		
3231	366.8	210.957127840978		
3232	366.9	211.112884017035		
3233	367	211.268640193093		
3234	367.1	211.424396369151		
3235	367.2	211.580152545209		
3236	367.3	211.735908721267		
3237	367.4	211.891664897325		
3238	367.5	212.047421073383		
3239	367.6	212.203177249441		
3240	367.7	212.358933425498		
3241	367.8	212.514689601556		
3242	367.9	212.670445777614		
3243	368	212.826201953672		
